so_hieu,title,clause_type,content,parent_content,grandparent_content,reference,relation,error_type
100/VBHN-VPQH,Văn bản hợp nhất năm 2026 hợp nhất Luật Các tổ chức tín dụng do Văn phòng Quốc hội ban hành,vanban,"LUẬT
CÁC TỔ CHỨC TÍN DỤNG
Luật Các tổ chức tín dụng số 32/2024/QH15 ngày 18 tháng 01 năm 2024 của Quốc hội, có hiệu lực kể từ ngày 01 tháng 7 năm 2024, được sửa đổi, bổ sung bởi:
1. Luật số 43/2024/QH15 ngày 29 tháng 6 năm 2024 của Quốc hội sửa đổi, bổ sung một số điều của Luật Đất đai số 31/2024/QH15, Luật Nhà ở số 27/2023/QH15, Luật Kinh doanh bất động sản số 29/2023/QH15 và Luật Các tổ chức tín dụng số 32/2024/QH15, có hiệu lực kể từ ngày 01 tháng 8 năm 2024;
2. Luật số 96/2025/QH15 ngày 27 tháng 6 năm 2025 của Quốc hội sửa đổi, bổ sung một số điều của Luật Các tổ chức tín dụng, có hiệu lực kể từ ngày 15 tháng 10 năm 2025;
3. Luật Phục hồi, phá sản số 142/2025/QH15 ngày 11 tháng 12 năm 2025 của Quốc hội, có hiệu lực kể từ ngày 01 tháng 3 năm 2026.
Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam;
Quốc hội ban hành Luật Các tổ chức tín dụng[1].",,,Luật Kinh doanh bất động sản số 29/2023/QH15,hop_nhat,FP
100/VBHN-VPQH,Văn bản hợp nhất năm 2026 hợp nhất Luật Các tổ chức tín dụng do Văn phòng Quốc hội ban hành,vanban,"LUẬT
CÁC TỔ CHỨC TÍN DỤNG
Luật Các tổ chức tín dụng số 32/2024/QH15 ngày 18 tháng 01 năm 2024 của Quốc hội, có hiệu lực kể từ ngày 01 tháng 7 năm 2024, được sửa đổi, bổ sung bởi:
1. Luật số 43/2024/QH15 ngày 29 tháng 6 năm 2024 của Quốc hội sửa đổi, bổ sung một số điều của Luật Đất đai số 31/2024/QH15, Luật Nhà ở số 27/2023/QH15, Luật Kinh doanh bất động sản số 29/2023/QH15 và Luật Các tổ chức tín dụng số 32/2024/QH15, có hiệu lực kể từ ngày 01 tháng 8 năm 2024;
2. Luật số 96/2025/QH15 ngày 27 tháng 6 năm 2025 của Quốc hội sửa đổi, bổ sung một số điều của Luật Các tổ chức tín dụng, có hiệu lực kể từ ngày 15 tháng 10 năm 2025;
3. Luật Phục hồi, phá sản số 142/2025/QH15 ngày 11 tháng 12 năm 2025 của Quốc hội, có hiệu lực kể từ ngày 01 tháng 3 năm 2026.
Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam;
Quốc hội ban hành Luật Các tổ chức tín dụng[1].",,,Luật Các tổ chức tín dụng số 32/2024/QH15,hop_nhat,FP
15/VBHN-BTC,Văn bản hợp nhất năm 2026 hợp nhất Nghị định quy định xử phạt vi phạm hành chính trong lĩnh vực thuế và hóa đơn do Bộ Tài chính ban hành,vanban,"NGHỊ ĐỊNH[1]
QUY ĐỊNH XỬ PHẠT VI PHẠM HÀNH CHÍNH VỀ THUẾ, HÓA ĐƠN
Nghị định số 125/2020/NĐ-CP ngày 19 tháng 10 năm 2020 của Chính phủ quy định xử phạt vi phạm hành chính về thuế, hóa đơn, có hiệu lực kể từ ngày 05 tháng 12 năm 2020, được sửa đổi, bổ sung bởi:
Nghị định số 102/2021/NĐ-CP ngày 16 tháng 11 năm 2021 của Chính phủ sửa đổi, bổ sung một số điều của các Nghị định về xử phạt vi phạm hành chính trong lĩnh vực thuế, hóa đơn; hải quan; kinh doanh bảo hiểm; kinh doanh xổ số; quản lý, sử dụng tài sản công; thực hành tiết kiệm, chống lãng phí; dự trữ quốc gia; kho bạc nhà nước; kế toán, kiểm toán độc lập, có hiệu lực kể từ ngày 01 tháng 01 năm 2022;
Nghị định 310/2025/NĐ-CP ngày 02 tháng 12 năm 2025 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 125/2020/NĐ-CP ngày 19 tháng 10 năm 2020 của Chính phủ quy định xử phạt vi phạm hành chính về thuế, hóa đơn có hiệu lực kể từ ngày 16 tháng 01 năm 2026
Căn cứ Luật Tổ chức Chính phủ ngày 19 tháng 6 năm 2015;
Căn cứ Luật Xử lý vi phạm hành chính ngày 20 tháng 6 năm 2012;
Căn cứ Luật Quản lý thuế ngày 13 tháng 6 năm 2019;
Theo đề nghị của Bộ trưởng Bộ Tài chính;
Chính phủ ban hành Nghị định quy định xử phạt vi phạm hành chính về thuế hóa đơn.[2]",,,Nghị định số 125/2020/NĐ-CP ngày 19 tháng 10 năm 2020,hop_nhat,FN
15/VBHN-BTC,Văn bản hợp nhất năm 2026 hợp nhất Nghị định quy định xử phạt vi phạm hành chính trong lĩnh vực thuế và hóa đơn do Bộ Tài chính ban hành,vanban,"NGHỊ ĐỊNH[1]
QUY ĐỊNH XỬ PHẠT VI PHẠM HÀNH CHÍNH VỀ THUẾ, HÓA ĐƠN
Nghị định số 125/2020/NĐ-CP ngày 19 tháng 10 năm 2020 của Chính phủ quy định xử phạt vi phạm hành chính về thuế, hóa đơn, có hiệu lực kể từ ngày 05 tháng 12 năm 2020, được sửa đổi, bổ sung bởi:
Nghị định số 102/2021/NĐ-CP ngày 16 tháng 11 năm 2021 của Chính phủ sửa đổi, bổ sung một số điều của các Nghị định về xử phạt vi phạm hành chính trong lĩnh vực thuế, hóa đơn; hải quan; kinh doanh bảo hiểm; kinh doanh xổ số; quản lý, sử dụng tài sản công; thực hành tiết kiệm, chống lãng phí; dự trữ quốc gia; kho bạc nhà nước; kế toán, kiểm toán độc lập, có hiệu lực kể từ ngày 01 tháng 01 năm 2022;
Nghị định 310/2025/NĐ-CP ngày 02 tháng 12 năm 2025 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 125/2020/NĐ-CP ngày 19 tháng 10 năm 2020 của Chính phủ quy định xử phạt vi phạm hành chính về thuế, hóa đơn có hiệu lực kể từ ngày 16 tháng 01 năm 2026
Căn cứ Luật Tổ chức Chính phủ ngày 19 tháng 6 năm 2015;
Căn cứ Luật Xử lý vi phạm hành chính ngày 20 tháng 6 năm 2012;
Căn cứ Luật Quản lý thuế ngày 13 tháng 6 năm 2019;
Theo đề nghị của Bộ trưởng Bộ Tài chính;
Chính phủ ban hành Nghị định quy định xử phạt vi phạm hành chính về thuế hóa đơn.[2]",,,Nghị định số 102/2021/NĐ-CP ngày 16 tháng 11 năm 2021,hop_nhat,FN
15/VBHN-BTC,Văn bản hợp nhất năm 2026 hợp nhất Nghị định quy định xử phạt vi phạm hành chính trong lĩnh vực thuế và hóa đơn do Bộ Tài chính ban hành,vanban,"NGHỊ ĐỊNH[1]
QUY ĐỊNH XỬ PHẠT VI PHẠM HÀNH CHÍNH VỀ THUẾ, HÓA ĐƠN
Nghị định số 125/2020/NĐ-CP ngày 19 tháng 10 năm 2020 của Chính phủ quy định xử phạt vi phạm hành chính về thuế, hóa đơn, có hiệu lực kể từ ngày 05 tháng 12 năm 2020, được sửa đổi, bổ sung bởi:
Nghị định số 102/2021/NĐ-CP ngày 16 tháng 11 năm 2021 của Chính phủ sửa đổi, bổ sung một số điều của các Nghị định về xử phạt vi phạm hành chính trong lĩnh vực thuế, hóa đơn; hải quan; kinh doanh bảo hiểm; kinh doanh xổ số; quản lý, sử dụng tài sản công; thực hành tiết kiệm, chống lãng phí; dự trữ quốc gia; kho bạc nhà nước; kế toán, kiểm toán độc lập, có hiệu lực kể từ ngày 01 tháng 01 năm 2022;
Nghị định 310/2025/NĐ-CP ngày 02 tháng 12 năm 2025 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 125/2020/NĐ-CP ngày 19 tháng 10 năm 2020 của Chính phủ quy định xử phạt vi phạm hành chính về thuế, hóa đơn có hiệu lực kể từ ngày 16 tháng 01 năm 2026
Căn cứ Luật Tổ chức Chính phủ ngày 19 tháng 6 năm 2015;
Căn cứ Luật Xử lý vi phạm hành chính ngày 20 tháng 6 năm 2012;
Căn cứ Luật Quản lý thuế ngày 13 tháng 6 năm 2019;
Theo đề nghị của Bộ trưởng Bộ Tài chính;
Chính phủ ban hành Nghị định quy định xử phạt vi phạm hành chính về thuế hóa đơn.[2]",,,Nghị định 310/2025/NĐ-CP ngày 02 tháng 12 năm 2025,hop_nhat,FN
13/2026/TT-BCT,"Thông tư quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng của Bộ Công Thương",diem,"a) Quyết định số 2636/QĐ-BCT ngày 30/7/2018 của Bộ Công Thương về việc phân cấp thẩm quyền quyết định việc mua sắm, quản lý, sử dụng tài sản công trong các cơ quan nhà nước, đơn vị sự nghiệp công lập thuộc Bộ Công Thương.","2. Các quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng tại các quyết định sau hết hiệu lực kể từ ngày Thông tư này có hiệu lực thi hành:",Điều 9. Hiệu lực thi hành,Quyết định số 2636/QĐ-BCT ngày 30/7/2018,bai_bo,FP
13/2026/TT-BCT,"Thông tư quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng của Bộ Công Thương",diem,"a) Quyết định số 2636/QĐ-BCT ngày 30/7/2018 của Bộ Công Thương về việc phân cấp thẩm quyền quyết định việc mua sắm, quản lý, sử dụng tài sản công trong các cơ quan nhà nước, đơn vị sự nghiệp công lập thuộc Bộ Công Thương.","2. Các quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng tại các quyết định sau hết hiệu lực kể từ ngày Thông tư này có hiệu lực thi hành:",Điều 9. Hiệu lực thi hành,Quyết định số 2636/QĐ-BCT ngày 30/7/2018,sua_doi_bo_sung,FN
13/2026/TT-BCT,"Thông tư quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng của Bộ Công Thương",diem,"b) Quyết định số 2284/QĐ-BCT ngày 08/10/2021 của Bộ Công Thương phân cấp thẩm quyền quyết định mua sắm và phê duyệt kế hoạch lựa chọn nhà thầu các gói thầu mua sắm tài sản, hàng hóa, dịch vụ phục vụ hoạt động thường xuyên của các đơn vị hành chính, sự nghiệp thuộc Bộ Công Thương.","2. Các quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng tại các quyết định sau hết hiệu lực kể từ ngày Thông tư này có hiệu lực thi hành:",Điều 9. Hiệu lực thi hành,Quyết định số 2284/QĐ-BCT ngày 08/10/2021,bai_bo,FP
13/2026/TT-BCT,"Thông tư quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng của Bộ Công Thương",diem,"b) Quyết định số 2284/QĐ-BCT ngày 08/10/2021 của Bộ Công Thương phân cấp thẩm quyền quyết định mua sắm và phê duyệt kế hoạch lựa chọn nhà thầu các gói thầu mua sắm tài sản, hàng hóa, dịch vụ phục vụ hoạt động thường xuyên của các đơn vị hành chính, sự nghiệp thuộc Bộ Công Thương.","2. Các quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng tại các quyết định sau hết hiệu lực kể từ ngày Thông tư này có hiệu lực thi hành:",Điều 9. Hiệu lực thi hành,Quyết định số 2284/QĐ-BCT ngày 08/10/2021,sua_doi_bo_sung,FN
13/2026/TT-BCT,"Thông tư quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng của Bộ Công Thương",diem,"c) Quyết định số 179/QĐ-BCT ngày 28/01/2019 của Bộ trưởng Bộ Công Thương về việc phân cấp quyết định phê duyệt phương án xử lý tài sản là tang vật, phương tiện vi phạm hành chính bị tịch thu theo quyết định của cơ quan, người có thẩm quyền thuộc lực lượng quản lý thị trường.","2. Các quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng tại các quyết định sau hết hiệu lực kể từ ngày Thông tư này có hiệu lực thi hành:",Điều 9. Hiệu lực thi hành,Quyết định số 179/QĐ-BCT ngày 28/01/2019,bai_bo,FP
13/2026/TT-BCT,"Thông tư quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng của Bộ Công Thương",diem,"c) Quyết định số 179/QĐ-BCT ngày 28/01/2019 của Bộ trưởng Bộ Công Thương về việc phân cấp quyết định phê duyệt phương án xử lý tài sản là tang vật, phương tiện vi phạm hành chính bị tịch thu theo quyết định của cơ quan, người có thẩm quyền thuộc lực lượng quản lý thị trường.","2. Các quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng tại các quyết định sau hết hiệu lực kể từ ngày Thông tư này có hiệu lực thi hành:",Điều 9. Hiệu lực thi hành,Quyết định số 179/QĐ-BCT ngày 28/01/2019,sua_doi_bo_sung,FN
13/2026/TT-BCT,"Thông tư quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng của Bộ Công Thương",diem,"d) Quyết định số 1382/QĐ-BCT ngày 23/5/2019 của Bộ Công Thương về việc sửa đổi, bổ sung Quyết định số 179/QĐ-BCT ngày 28/01/2019 của Bộ trưởng Bộ Công Thương về việc phân cấp quyết định phê duyệt phương án xử lý tài sản là tang vật, phương tiện vi phạm hành chính bị tịch thu theo quyết định của cơ quan, người có thẩm quyền thuộc lực lượng quản lý thị trường.","2. Các quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng tại các quyết định sau hết hiệu lực kể từ ngày Thông tư này có hiệu lực thi hành:",Điều 9. Hiệu lực thi hành,Quyết định số 1382/QĐ-BCT ngày 23/5/2019,bai_bo,FP
13/2026/TT-BCT,"Thông tư quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng của Bộ Công Thương",diem,"d) Quyết định số 1382/QĐ-BCT ngày 23/5/2019 của Bộ Công Thương về việc sửa đổi, bổ sung Quyết định số 179/QĐ-BCT ngày 28/01/2019 của Bộ trưởng Bộ Công Thương về việc phân cấp quyết định phê duyệt phương án xử lý tài sản là tang vật, phương tiện vi phạm hành chính bị tịch thu theo quyết định của cơ quan, người có thẩm quyền thuộc lực lượng quản lý thị trường.","2. Các quy định phân cấp thẩm quyền quản lý ngân sách, tài sản công, đầu tư công, đầu tư xây dựng tại các quyết định sau hết hiệu lực kể từ ngày Thông tư này có hiệu lực thi hành:",Điều 9. Hiệu lực thi hành,Quyết định số 1382/QĐ-BCT ngày 23/5/2019,sua_doi_bo_sung,FN
29/2026/TT-BTC,"Thông tư quy định mức thu, miễn một số khoản phí, lệ phí để hỗ trợ việc kết nối, khai thác, sử dụng dữ liệu và khuyến khích thực hiện dịch vụ công trên ứng dụng VNeID do Bộ trưởng Bộ Tài chính ban hành",diem,"a) Lệ phí nộp đơn đăng ký bảo hộ quyền sở hữu công nghiệp (gồm cả đơn tách, đơn chuyển đổi) và lệ phí cấp Văn bằng bảo hộ quy định tại điểm 1.1 khoản 1 và điểm 2.1 khoản 2 Mục A Biểu mức thu phí, lệ phí sở hữu công nghiệp ban hành kèm theo Thông tư số 263/2016/TT-BTC ngày 14 tháng 11 năm 2016 của Bộ trưởng Bộ Tài chính quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí, lệ phí sở hữu công nghiệp;","1. Từ ngày Thông tư này có hiệu lực thi hành đến hết ngày 31 tháng 12 năm 2026, miễn một số khoản phí, lệ phí khi thực hiện dịch vụ công trên ứng dụng VNeID, bao gồm:","Điều 2. Miễn phí, lệ phí",khoản 1 Thông tư số 263/2016/TT-BTC ngày 14 tháng 11 năm 2016,thay_the,FP
29/2026/TT-BTC,"Thông tư quy định mức thu, miễn một số khoản phí, lệ phí để hỗ trợ việc kết nối, khai thác, sử dụng dữ liệu và khuyến khích thực hiện dịch vụ công trên ứng dụng VNeID do Bộ trưởng Bộ Tài chính ban hành",diem,"a) Lệ phí nộp đơn đăng ký bảo hộ quyền sở hữu công nghiệp (gồm cả đơn tách, đơn chuyển đổi) và lệ phí cấp Văn bằng bảo hộ quy định tại điểm 1.1 khoản 1 và điểm 2.1 khoản 2 Mục A Biểu mức thu phí, lệ phí sở hữu công nghiệp ban hành kèm theo Thông tư số 263/2016/TT-BTC ngày 14 tháng 11 năm 2016 của Bộ trưởng Bộ Tài chính quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí, lệ phí sở hữu công nghiệp;","1. Từ ngày Thông tư này có hiệu lực thi hành đến hết ngày 31 tháng 12 năm 2026, miễn một số khoản phí, lệ phí khi thực hiện dịch vụ công trên ứng dụng VNeID, bao gồm:","Điều 2. Miễn phí, lệ phí",khoản 2 Thông tư số 263/2016/TT-BTC ngày 14 tháng 11 năm 2016,thay_the,FP
